created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Fri Jun 11 16:43:17 +0000 2021,1403392405873831937,1403392405873831937,Dancehall Queen #Haters 🔥 https://t.co/IpWH51tHCq,False,"{'hashtags': [{'text': 'Haters', 'indices': [16, 23]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1403392396990222340, 'id_str': '1403392396990222340', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/E3nZ8xcWEAQ4jiF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E3nZ8xcWEAQ4jiF.jpg', 'url': 'https://t.co/IpWH51tHCq', 'display_url': 'pic.twitter.com/IpWH51tHCq', 'expanded_url': 'https://twitter.com/abena_jessy/status/1403392405873831937/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1078697970474905600, 'id_str': '1078697970474905600', 'name': 'jessy Abena sarkcess🔥💉💉', 'screen_name': 'abena_jessy', 'location': 'K̈üm̈äs̈ï G̈ḧän̈ä', 'description': 'Rap music..SarkNative👑👑👑, SarkNativeRoyal ,backup account @jessysarkcess', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4041, 'friends_count': 3033, 'listed_count': 0, 'created_at': 'Fri Dec 28 17:03:32 +0000 2018', 'favourites_count': 22605, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 14945, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1394933647128637442/xASfUzWe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1394933647128637442/xASfUzWe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078697970474905600/1620811611', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,7,False,False,en
Fri Jun 11 16:43:17 +0000 2021,1403392402379972611,1403392402379972611,@Larbi_SarkCess Efo 😂 #Haters,False,"{'hashtags': [{'text': 'Haters', 'indices': [22, 29]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Larbi_SarkCess', 'name': 'Larbi SarkCess🇬🇭➕🐦🚀💉', 'id': 993455862890094592, 'id_str': '993455862890094592', 'indices': [0, 15]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4033918132522312e+18,1403391813252231181,9.934558628900946e+17,993455862890094592,Larbi_SarkCess,"{'id': 906649826644951043, 'id_str': '906649826644951043', 'name': 'Zakcess1', 'screen_name': 'z_akcess1', 'location': 'Accra/Ghana/West Africa ', 'description': 'Sarknation Sarkodie', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 1192, 'listed_count': 0, 'created_at': 'Sat Sep 09 22:45:38 +0000 2017', 'favourites_count': 16056, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906649826644951043/1571910095', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,4,False,False,und
Fri Jun 11 16:43:04 +0000 2021,1403392349418442753,1403392349418442753,#Haters nice tune https://t.co/UR4ueSxShb,False,"{'hashtags': [{'text': 'Haters', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UR4ueSxShb', 'expanded_url': 'https://twitter.com/quamehighest_/status/1403391898631520261', 'display_url': 'twitter.com/quamehighest_/…', 'indices': [18, 41]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 809309567825936384, 'id_str': '809309567825936384', 'name': 'JNR SARK 🇬🇭', 'screen_name': 'JnrSark9', 'location': 'Agona Swedru, Ghana', 'description': 'Don’t rely on man 🔑 @sarkodie ❤️🏆', 'url': 'https://t.co/0oAm8M35bL', 'entities': {'url': {'urls': [{'url': 'https://t.co/0oAm8M35bL', 'expanded_url': 'http://sarklive.com.gh', 'display_url': 'sarklive.com.gh', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4503, 'friends_count': 4996, 'listed_count': 2, 'created_at': 'Thu Dec 15 08:10:12 +0000 2016', 'favourites_count': 171850, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 83266, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1404389320665047041/1oDwJD5N_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1404389320665047041/1oDwJD5N_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/809309567825936384/1622498052', 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1,1,False,False,en
Fri Jun 11 16:42:58 +0000 2021,1403392325007650823,1403392325007650823,"Fam I'm crushing 😍😍 on @AKSongstress 

#Haters ♥♥🔥",False,"{'hashtags': [{'text': 'Haters', 'indices': [39, 46]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [23, 36]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1162728810523086848, 'id_str': '1162728810523086848', 'name': 'YAW DEPY🤘🏿🇬🇭', 'screen_name': 'Depy_divv', 'location': '', 'description': 'Disc-Jockey, Entertainer| IT Specialist|\nVOA | Contact 0206632799 for bookings and\nadverts on radio|Music 🎶 Promoter| Prod. for #FormulaOne |Kumasi-Ghana 🇬🇭', 'url': 'https://t.co/JP5HuhgBS8', 'entities': {'url': {'urls': [{'url': 'https://t.co/JP5HuhgBS8', 'expanded_url': 'http://DjslimRadio.com', 'display_url': 'DjslimRadio.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6010, 'friends_count': 1906, 'listed_count': 2, 'created_at': 'Sat Aug 17 14:12:25 +0000 2019', 'favourites_count': 57915, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 53448, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1388915661460721666/OYckSLmX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1388915661460721666/OYckSLmX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1162728810523086848/1619650954', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en
Fri Jun 11 16:42:58 +0000 2021,1403392323657084928,1403392323657084928,@QuameHighest_ @AKSongstress #Haters 😄,False,"{'hashtags': [{'text': 'Haters', 'indices': [29, 36]}], 'symbols': [], 'user_mentions': [{'screen_name': 'QuameHighest_', 'name': 'Quame Highes➕💎', 'id': 2917096863, 'id_str': '2917096863', 'indices': [0, 14]}, {'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [15, 28]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4033918986315203e+18,1403391898631520261,2917096863.0,2917096863,QuameHighest_,"{'id': 906649826644951043, 'id_str': '906649826644951043', 'name': 'Zakcess1', 'screen_name': 'z_akcess1', 'location': 'Accra/Ghana/West Africa ', 'description': 'Sarknation Sarkodie', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 537, 'friends_count': 1192, 'listed_count': 0, 'created_at': 'Sat Sep 09 22:45:38 +0000 2017', 'favourites_count': 16056, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1375434176137195520/RY5aMVrh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/906649826644951043/1571910095', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,und
Fri Jun 11 16:42:19 +0000 2021,1403392161459150855,1403392161459150855,"Dandruff and all Scalp psoriasis Solution

💯 effective

Now Ghc 30only 👌

DM or Call 0205773069 

#DermaSolution… https://t.co/cpRPLDjQN6",True,"{'hashtags': [{'text': 'DermaSolution', 'indices': [98, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cpRPLDjQN6', 'expanded_url': 'https://twitter.com/i/web/status/1403392161459150855', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1088221118291476480, 'id_str': '1088221118291476480', 'name': 'Anti-Dandruff HairCream', 'screen_name': 'DermaSolutiongh', 'location': 'Accra, Ghana', 'description': 'Official Twitter Account for Derma Solution Ghana 🇬🇭 | Wholesaler & Retailer | +233205773069', 'url': 'https://t.co/C0ZCpYvAFW', 'entities': {'url': {'urls': [{'url': 'https://t.co/C0ZCpYvAFW', 'expanded_url': 'http://dermasolutiongh.com', 'display_url': 'dermasolutiongh.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5388, 'friends_count': 4629, 'listed_count': 4, 'created_at': 'Wed Jan 23 23:45:07 +0000 2019', 'favourites_count': 16304, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4397, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1349290990188769281/AjwtTfUb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1349290990188769281/AjwtTfUb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1088221118291476480/1616872635', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,3,3,False,False,en
Fri Jun 11 16:41:49 +0000 2021,1403392032668893193,1403392032668893193,@Rackies18 @AKSongstress #Haters 😍,False,"{'hashtags': [{'text': 'Haters', 'indices': [25, 32]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Rackies18', 'name': 'RACKIES🇬🇭❤️', 'id': 837594892020957184, 'id_str': '837594892020957184', 'indices': [0, 10]}, {'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [11, 24]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4033913929871032e+18,1403391392987103238,8.375948920209572e+17,837594892020957184,Rackies18,"{'id': 3894179902, 'id_str': '3894179902', 'name': 'Odenke S✡rkCess 💵👽💥💉', 'screen_name': 'odenke_pappy', 'location': '', 'description': 'Common sense is all u need to make a good choice (CSF)🔑💯, a #Sarknative, and a Chelsea fan. 🙏💙✊', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5811, 'friends_count': 4235, 'listed_count': 1, 'created_at': 'Wed Oct 07 22:59:34 +0000 2015', 'favourites_count': 408572, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 81684, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1384148479715332107/NScu1bRK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1384148479715332107/NScu1bRK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3894179902/1607166776', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,1,False,False,und
Fri Jun 11 16:41:45 +0000 2021,1403392018907381777,1403392018907381777,Have you ordered yet. Order now. Order today and get it today 🛒🛍🚚. Please contact our Takoradi branch on 0540363862… https://t.co/AyuIImhRs8,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AyuIImhRs8', 'expanded_url': 'https://twitter.com/i/web/status/1403392018907381777', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1272901772013690882, 'id_str': '1272901772013690882', 'name': 'Walk-In-Online Tardi Branch', 'screen_name': 'WIOL_Takoradi', 'location': 'Sekondi Takoradi, Ghana', 'description': 'Takoradi Branch: Walk-in-online Boutique, is a clothing & accessory store 0540363862. Accra Branch - @walk_in_online. Kumasi Branch at Maxima @walkinonlineksi', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1213, 'friends_count': 1797, 'listed_count': 0, 'created_at': 'Tue Jun 16 14:40:25 +0000 2020', 'favourites_count': 3775, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2011, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1272901901663842308/-M9ZFy1h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1272901901663842308/-M9ZFy1h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1272901772013690882/1596924207', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '00283bc9046797a6', 'url': 'https://api.twitter.com/1.1/geo/id/00283bc9046797a6.json', 'place_type': 'city', 'name': 'Sekondi Takoradi', 'full_name': 'Sekondi Takoradi, Ghana', 'country_code': 'GH', 'country': 'Ghana', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.8097022, 4.8748608], [-1.7028103, 4.8748608], [-1.7028103, 4.9841907], [-1.8097022, 4.9841907]]]}, 'attributes': {}}",,False,9,11,False,False,en
Fri Jun 11 16:41:37 +0000 2021,1403391984220377090,1403391984220377090,@LoveMimii1 #Haters🔥,False,"{'hashtags': [{'text': 'Haters', 'indices': [12, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LoveMimii1', 'name': 'MIMII ❤️', 'id': 1203072200212918274, 'id_str': '1203072200212918274', 'indices': [0, 11]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4033862610590802e+18,1403386261059080196,1.2030722002129183e+18,1203072200212918274,LoveMimii1,"{'id': 1176978690980372480, 'id_str': '1176978690980372480', 'name': 'Brah Benefit', 'screen_name': 'brabenefit', 'location': 'Greater Accra, Ghana', 'description': 'A Sarknative❤️✌️My African Dream is to change the Continent And the Mindsets of African People.I need to make a change.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1294, 'friends_count': 2411, 'listed_count': 2, 'created_at': 'Wed Sep 25 21:56:22 +0000 2019', 'favourites_count': 72033, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7405, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1391724558198222852/osNCywZO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1391724558198222852/osNCywZO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1176978690980372480/1575311314', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,1,False,False,und
Fri Jun 11 16:41:37 +0000 2021,1403391983230521346,1403391983230521346,@NebaSark @AKSongstress #haters 💥,False,"{'hashtags': [{'text': 'haters', 'indices': [24, 31]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NebaSark', 'name': 'SARKODIE NEBA SARK✝️🇬🇭', 'id': 776427785975922688, 'id_str': '776427785975922688', 'indices': [0, 9]}, {'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [10, 23]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.403391313375109e+18,1403391313375109120,7.764277859759227e+17,776427785975922688,NebaSark,"{'id': 1089218852637077504, 'id_str': '1089218852637077504', 'name': 'Benedict Solomon🤍.', 'screen_name': 'SainttBenedict', 'location': 'SainttBenedict Avenue.', 'description': 'I See No Changes All I See Is Racist Faces Misplaced Hate Makes Disgrace To Races.|@sarkodie|@ManUtd| @AsanteKotoko_SC|Backup @ISaintBenedict|Pan-Africanist|.', 'url': 'https://t.co/kcrDRqzTfJ', 'entities': {'url': {'urls': [{'url': 'https://t.co/kcrDRqzTfJ', 'expanded_url': 'https://instagram.com/sainttbenedict?r=nametag', 'display_url': 'instagram.com/sainttbenedict…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10890, 'friends_count': 9900, 'listed_count': 3, 'created_at': 'Sat Jan 26 17:49:45 +0000 2019', 'favourites_count': 124021, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 98613, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273923747024642048/aVrGrUzS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273923747024642048/aVrGrUzS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1089218852637077504/1584633760', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,1,False,False,und
Fri Jun 11 16:41:28 +0000 2021,1403391947532812290,1403391947532812290,@Khemikal_ And you’re right 🤝 #Haters,False,"{'hashtags': [{'text': 'Haters', 'indices': [30, 37]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Khemikal_', 'name': 'Kasoa Sarkodie', 'id': 1340484182800281601, 'id_str': '1340484182800281601', 'indices': [0, 10]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4033915020474e+18,1403391502047399938,1.3404841828002816e+18,1340484182800281601,Khemikal_,"{'id': 1152717715028811776, 'id_str': '1152717715028811776', 'name': 'Beno S★rkCess 🤟🚀', 'screen_name': 'BenopaOnyx1', 'location': 'Kumasi', 'description': 'AWARD WINNING INFLUENCER ||BLOGGER|| Business Email: info@benonyx.com or DM here | |', 'url': 'https://t.co/1qheMeSQQP', 'entities': {'url': {'urls': [{'url': 'https://t.co/1qheMeSQQP', 'expanded_url': 'http://benonyx.com', 'display_url': 'benonyx.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 123789, 'friends_count': 9807, 'listed_count': 92, 'created_at': 'Sat Jul 20 23:11:34 +0000 2019', 'favourites_count': 238859, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 261969, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1398588932011536387/dfZGSzPq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1398588932011536387/dfZGSzPq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1152717715028811776/1618109165', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,2,False,False,en
Fri Jun 11 16:41:28 +0000 2021,1403391944680685569,1403391944680685569,@NebaSark @AKSongstress 💯 #Haters,False,"{'hashtags': [{'text': 'Haters', 'indices': [26, 33]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NebaSark', 'name': 'SARKODIE NEBA SARK✝️🇬🇭', 'id': 776427785975922688, 'id_str': '776427785975922688', 'indices': [0, 9]}, {'screen_name': 'AKSongstress', 'name': '#King in a Queen', 'id': 1011804890, 'id_str': '1011804890', 'indices': [10, 23]}], 'urls': []}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.403391313375109e+18,1403391313375109120,7.764277859759227e+17,776427785975922688,NebaSark,"{'id': 3894179902, 'id_str': '3894179902', 'name': 'Odenke S✡rkCess 💵👽💥💉', 'screen_name': 'odenke_pappy', 'location': '', 'description': 'Common sense is all u need to make a good choice (CSF)🔑💯, a #Sarknative, and a Chelsea fan. 🙏💙✊', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5811, 'friends_count': 4235, 'listed_count': 1, 'created_at': 'Wed Oct 07 22:59:34 +0000 2015', 'favourites_count': 408572, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 81684, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1384148479715332107/NScu1bRK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1384148479715332107/NScu1bRK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3894179902/1607166776', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,2,1,False,False,und
